id,label
144,0.002117741900
145,0.000311363600
146,0.995348700000
147,0.994168300000
148,0.000837243160
149,0.000146425580
150,0.000077345954
151,0.980967000000
152,0.000926122700
153,0.005511092500
154,0.000425517940
155,0.990181200000
156,0.001687508800
157,0.001786892900
158,0.989904170000
159,0.999143500000
160,0.978372100000
161,0.000238416670
162,0.000338914830
163,0.000738851600
164,0.982508800000
165,0.002514108300
166,0.000293568160
167,0.989639160000
168,0.001169676400
169,0.000491488960
170,0.000425368870
171,0.001302971400
172,0.992635600000
173,0.952832900000
174,0.000167594410
175,0.998836340000
176,0.998077450000
177,0.972943070000
178,0.994868300000
179,0.937716960000
180,0.001016481700
181,0.998020500000
182,0.990241300000
183,0.000431275550
184,0.004570619700
185,0.002575853100
186,0.000233937010
187,0.000043609970
188,0.000356581030
189,0.000898111400
190,0.998968540000
191,0.000302922850
192,0.000687793130
193,0.000417630740
194,0.000660319700
195,0.996311840000
196,0.960278000000
197,0.997439440000
198,0.000637852940
199,0.997084560000
200,0.693817300000
201,0.990538600000
202,0.000346323130
203,0.994341200000
204,0.999253150000
205,0.000059891703
206,0.000047377565
207,0.998837300000
208,0.000194709340
209,0.006543696400
210,0.000505623300
211,0.997417750000
212,0.995160700000
213,0.076280980000
214,0.992853600000
215,0.996831830000
216,0.986846000000
217,0.998519240000
218,0.000960386300
219,0.999236170000
220,0.997296750000
221,0.000163331350
222,0.993782500000
223,0.999201950000
224,0.000612255500
225,0.988389900000
226,0.866771900000
227,0.996235850000
228,0.007245666000
229,0.998752240000
230,0.000499683140
231,0.998796100000
232,0.666109300000
233,0.000094194394
234,0.000157796220
235,0.998484130000
236,0.997659860000
237,0.001102052000
238,0.975102400000
239,0.000304878900
240,0.994725500000
241,0.997101250000
242,0.993797700000
243,0.000328279920
244,0.992554700000
245,0.976440800000
246,0.002355815800
247,0.988115250000
248,0.000262952120
249,0.001184863900
250,0.988720240000
251,0.994294500000
252,0.001918805500
253,0.990937770000
254,0.000990515900
255,0.000670427500
256,0.000534540300
257,0.978813770000
258,0.990755700000
259,0.001546200800
260,0.001547534600
261,0.001053030500
262,0.998536700000
263,0.000625406600
264,0.009256834000
265,0.995008700000
266,0.003143018300
267,0.000612255500
268,0.001059082300
269,0.891100300000
270,0.999111400000
271,0.997564140000
272,0.000999221800
273,0.998859000000
274,0.002848419400
275,0.003273802300
276,0.992342950000
277,0.954171600000
278,0.000475998120
279,0.009421721000
280,0.999207300000
281,0.971521000000
282,0.994060460000
283,0.000151470430
284,0.995971100000
285,0.000056937930
286,0.997021560000
287,0.001086222200
288,0.000255508260
289,0.995763240000
290,0.000255176680
291,0.000173115770
292,0.989849900000
293,0.952582060000
294,0.000979476300
295,0.000285682400
296,0.999362700000
297,0.995545500000
298,0.956532540000
299,0.997820000000
300,0.002912836000
301,0.002178592400
302,0.000743972550
303,0.000233441930
304,0.000212669470
305,0.000225845960
306,0.956183250000
307,0.992284900000
308,0.000153478240
309,0.000304920720
310,0.000679593500
311,0.000121410530
312,0.001897045600
313,0.001034697900
314,0.002699044500
315,0.974222700000
316,0.001493115900
317,0.949931200000
318,0.000093251430
319,0.999466540000
320,0.000283794070
321,0.000481731900
322,0.988564500000
323,0.000985558800
324,0.000137104970
325,0.996757750000
326,0.995197700000
327,0.990545330000
328,0.999432800000
329,0.000256976320
330,0.027766362000
331,0.985609650000
332,0.978830000000
333,0.974272250000
334,0.000192552200
335,0.000056279510
336,0.000774666550
337,0.996411600000
338,0.000118717430
339,0.000222751450
340,0.000761233270
341,0.004541489300
342,0.000655200330
343,0.004937310700
344,0.116884020000
345,0.005643281000
346,0.995342970000
347,0.000551409670
348,0.991223900000
349,0.000470396900
350,0.998827100000
351,0.000098380544
352,0.990495400000
353,0.997077400000
354,0.907639100000
355,0.968175650000
356,0.929551000000
357,0.000162598520
358,0.999130550000
359,0.000918973000
360,0.000108384640
361,0.929539560000
362,0.001638647900
363,0.993460060000
364,0.000088025990
365,0.997476400000
366,0.994509760000
367,0.970769600000
368,0.999727300000
369,0.998785400000
370,0.991423300000
371,0.992047000000
372,0.000148186370
373,0.994960200000
374,0.000589615550
375,0.998758000000
376,0.000646440140
377,0.985427740000
378,0.002425534000
379,0.994577050000
380,0.875916200000
381,0.978323200000
382,0.000725665130
383,0.997978100000
384,0.997466500000
385,0.995096860000
386,0.000852553640
387,0.004488082600
388,0.000316857740
389,0.997165400000
390,0.005239592400
391,0.006365389000
392,0.982302200000
393,0.000705495400
394,0.985630000000
395,0.974679950000
396,0.002365836900
397,0.991254700000
398,0.003415573000
399,0.999593000000
400,0.911583600000
401,0.997810660000
402,0.000399623560
403,0.995590600000
404,0.000520382830
405,0.997520200000
406,0.997012440000
407,0.003945862400
408,0.006785116000
409,0.000651933100
410,0.001339859000
411,0.997704900000
412,0.968621250000
413,0.982849100000
414,0.000285665800
415,0.998792300000
416,0.000957305830
417,0.957411500000
418,0.986017000000
419,0.942012500000
420,0.999350600000
421,0.998800700000
422,0.999642250000
423,0.999259230000
424,0.995808800000
425,0.958582200000
426,0.000310471660
427,0.775398700000
428,0.003204791800
429,0.988638940000
430,0.990715740000
431,0.998045740000
432,0.000558892150
433,0.982825040000
434,0.925083040000
435,0.989468340000
436,0.000311899000
437,0.000173041000
438,0.978560200000
439,0.990520060000
440,0.980038900000
441,0.001046917800
442,0.000770607500
443,0.999094840000
444,0.026522000000
445,0.000603322000
446,0.994322900000
447,0.001681382700
448,0.000175455080
449,0.001712280300
450,0.996110900000
451,0.000726850060
452,0.995748300000
453,0.996832430000
454,0.001015810900
455,0.004327590000
456,0.000546308000
457,0.988616500000
458,0.003605226800
459,0.997000750000
460,0.993009030000
461,0.007418177000
462,0.003738255200
463,0.974228100000
464,0.001075223200
465,0.002126793000
466,0.998792100000
467,0.995930100000
468,0.000552577900
469,0.991790700000
470,0.963484400000
471,0.000334786980
472,0.998746630000
473,0.995629500000
474,0.943886640000
475,0.999665900000
476,0.000599745600
477,0.001534560700
478,0.000649228400
479,0.994511840000
480,0.983664200000
481,0.997640850000
482,0.996163900000
483,0.936115860000
484,0.000362443040
485,0.984444860000
486,0.999124900000
487,0.009591449000
488,0.000056827060
489,0.972285300000
490,0.990899300000
491,0.913169300000
492,0.000446448540
493,0.000663442130
494,0.001203120300
495,0.963854900000
496,0.999281100000
497,0.000204455850
498,0.978758600000
499,0.997628900000
500,0.002638938000
501,0.835332000000
502,0.000135667270
503,0.997161900000
504,0.000389783320
505,0.000652186860
506,0.000191317460
507,0.983129300000
508,0.997465250000
509,0.989159300000
510,0.982701200000
511,0.985363100000
512,0.000180736450
513,0.990556800000
514,0.001048031400
515,0.993744800000
516,0.984874500000
517,0.998854160000
518,0.993525400000
519,0.001470336800
520,0.000345637380
521,0.981832300000
522,0.004610830000
523,0.998332900000
524,0.000327632400
525,0.004763094000
526,0.000881061200
527,0.920999700000
528,0.956375800000
529,0.000593961200
530,0.000676971600
531,0.998156850000
532,0.045971636000
533,0.000803243140
534,0.985197200000
535,0.002158759000
536,0.996129330000
537,0.001558929300
538,0.000353451760
539,0.000229040870
540,0.947774500000
541,0.000710007700
542,0.996930840000
543,0.000303417700
544,0.001861544800
545,0.999587830000
546,0.034058537000
547,0.996759300000
548,0.932693540000
549,0.000108438690
550,0.000235830720
551,0.063432310000
552,0.984469900000
553,0.002970614200
554,0.031591770000
555,0.936323900000
556,0.005884127000
557,0.724848000000
558,0.919864900000
559,0.988566340000
560,0.977831900000
561,0.001206549900
562,0.000752275750
563,0.000339080960
564,0.000361295970
565,0.996696200000
566,0.000600375900
567,0.000763200340
568,0.987769840000
569,0.988627400000
570,0.000371893500
571,0.933415200000
572,0.003046600800
573,0.001922579700
574,0.997061600000
575,0.000286487300
576,0.003504580600
577,0.000573236550
578,0.002078178300
579,0.001704608800
580,0.001214680700
581,0.972937000000
582,0.996403400000
583,0.000251333900
584,0.000879293200
585,0.998841500000
586,0.001468160300
587,0.000138321090
588,0.000494579670
589,0.000151775940
590,0.997300100000
591,0.996039600000
592,0.002937267800
593,0.994310440000
594,0.998098700000
595,0.993398400000
596,0.000178264500
597,0.988221470000
598,0.014575325000
599,0.000383354500
600,0.000130659620
601,0.934650100000
602,0.000177773780
603,0.000463913170
604,0.012055790000
605,0.000169712770
606,0.002946745400
607,0.986633060000
608,0.997820300000
609,0.002243632200
610,0.990839900000
611,0.000167997440
612,0.990117600000
613,0.000447834930
614,0.002111594000
615,0.000381058100
616,0.974491060000
617,0.998416600000
618,0.001879470900
619,0.000567499000
620,0.975501360000
621,0.000481064960
622,0.000107656790
623,0.001463088600
624,0.000257417700
625,0.000762663000
626,0.997252700000
627,0.001155578800
628,0.001009764500
629,0.960056070000
630,0.987089400000
631,0.990264100000
632,0.984159470000
633,0.998453740000
634,0.000526481830
635,0.001108107600
636,0.953482200000
637,0.998162300000
638,0.001489769200
639,0.000263640950
640,0.009607978000
641,0.998412250000
642,0.001094078400
643,0.998062100000
644,0.980564530000
645,0.000058957820
646,0.001257002800
647,0.002268731400
648,0.000442046930
649,0.000253756880
650,0.999652200000
651,0.956314900000
652,0.998191100000
653,0.003561458300
654,0.997406700000
655,0.970867400000
656,0.993189330000
657,0.975618840000
658,0.997852440000
659,0.000298970600
660,0.000182936990
661,0.999452200000
662,0.000225095690
663,0.000066785020
664,0.013087471000
665,0.001073198500
666,0.002733700700
667,0.997271840000
668,0.995469600000
669,0.998891700000
670,0.990690400000
671,0.000755803830
672,0.000059954098
673,0.000070536890
674,0.000212286980
675,0.768459440000
676,0.998529430000
677,0.005242207000
678,0.870653700000
679,0.943440600000
680,0.003162918100
681,0.989452060000
682,0.000556453200
683,0.000425685720
684,0.995384040000
685,0.992448700000
686,0.979461970000
687,0.998092830000
688,0.994016230000
689,0.000736730350
690,0.111768680000
691,0.988472700000
692,0.000239273360
693,0.864615500000
694,0.986305600000
695,0.998991600000
696,0.000634968500
697,0.001469832700
698,0.001403552000
699,0.001212121900
700,0.996201700000
701,0.000227293100
702,0.000874713940
703,0.000109749750
704,0.000021443210
705,0.995010700000
706,0.997260330000
707,0.994391700000
708,0.997456130000
709,0.998474900000
710,0.987609400000
711,0.000358730120
712,0.987070300000
713,0.998914700000
714,0.004562933500
715,0.999826670000
716,0.403676630000
717,0.024475390000
718,0.992208000000
719,0.972529770000
720,0.000633029500
721,0.004976420000
722,0.000355917550
723,0.977173800000
724,0.890697660000
725,0.998311300000
726,0.000957551240
727,0.976002040000
728,0.001571189400
729,0.000389280150
730,0.995521300000
731,0.997378900000
732,0.995365800000
733,0.000277611700
734,0.000551170550
735,0.998229500000
736,0.914723630000
737,0.000266408800
738,0.995298800000
739,0.980491640000
740,0.000297553660
741,0.006675710400
742,0.998039660000
743,0.984492400000
744,0.990616600000
745,0.998858100000
746,0.981287960000
747,0.999443770000
748,0.000399168200
749,0.000637480060
750,0.923255500000
751,0.001290153100
752,0.989802500000
753,0.001015808000
754,0.000422581800
755,0.002218352000
756,0.000278357740
757,0.971459300000
758,0.000483796100
759,0.000527102730
760,0.956231650000
761,0.990164760000
762,0.000240045930
763,0.993619200000
764,0.005455983000
765,0.982776170000
766,0.968869500000
767,0.998375540000
768,0.999002040000
769,0.997952900000
770,0.986831250000
771,0.000247866820
772,0.000943074060
773,0.998707400000
774,0.000323292800
775,0.001369670500
776,0.013327229000
777,0.998552560000
778,0.000104746140
779,0.981671300000
780,0.993821400000
781,0.999010500000
782,0.008072809000
783,0.996179400000
784,0.974643100000
785,0.000136964770
786,0.998075370000
787,0.000438190940
788,0.000292675830
789,0.923255500000
790,0.996813800000
791,0.992805240000
792,0.987992100000
793,0.995595700000
794,0.999439540000
795,0.000164358850
796,0.166992710000
797,0.996144530000
798,0.985168340000
799,0.003899289000
800,0.997568300000
801,0.000101539170
802,0.005292194400
803,0.000196076810
804,0.001273773600
805,0.993432100000
806,0.999102650000
807,0.996971960000
808,0.971376900000
809,0.998681600000
810,0.969238200000
811,0.000690712940
812,0.986763360000
813,0.704582450000
814,0.965258500000
815,0.998583600000
816,0.997764650000
817,0.000263526860
818,0.993515500000
819,0.991233940000
820,0.001141406400
821,0.998519700000
822,0.000255370900
823,0.989329400000
824,0.000828196350
825,0.000655706700
826,0.999171100000
827,0.000500446770
828,0.982772770000
829,0.984919100000
830,0.003324448000
831,0.001714124900
832,0.999069450000
833,0.988101960000
834,0.949463670000
835,0.998500600000
836,0.000494409060
837,0.994634900000
838,0.001581439200
839,0.997867600000
840,0.000867444030
841,0.007878264000
842,0.999639870000
843,0.001291420100
844,0.995734040000
845,0.999497400000
846,0.997971100000
847,0.000572880700
848,0.974752300000
849,0.001628345000
850,0.001363839700
851,0.975087900000
852,0.000273250500
853,0.995347800000
854,0.995137630000
855,0.004336936400
856,0.000203519500
857,0.977131400000
858,0.997659300000
859,0.000462829460
860,0.002500744000
861,0.991542400000
862,0.987687050000
863,0.999590340000
864,0.996847100000
865,0.992890830000
866,0.984529440000
867,0.003177509200
868,0.000067684810
869,0.000093535695
870,0.985458200000
871,0.998952000000
872,0.000407798200
873,0.999404200000
874,0.964836400000
875,0.001278001500
876,0.999677840000
877,0.000138980000
878,0.985544440000
879,0.956216340000
880,0.009802233000
881,0.001407920800
882,0.995816770000
883,0.996681150000
884,0.997751400000
885,0.987312560000
886,0.000591230600
887,0.981793100000
888,0.000223156870
889,0.001998721600
890,0.849530760000
891,0.966058970000
892,0.901163800000
893,0.997483100000
894,0.002828533800
895,0.085900630000
896,0.008185428000
897,0.001023429600
898,0.000261622740
899,0.996581000000
900,0.996120040000
901,0.996076460000
902,0.000981731100
903,0.976655100000
904,0.993373500000
905,0.010674031000
906,0.002548775600
907,0.998879300000
908,0.984582540000
909,0.003627809500
910,0.000460121840
911,0.000438216380
912,0.996036470000
913,0.987681200000
914,0.000408917140
915,0.615169400000
916,0.982633600000
917,0.001707420500
918,0.994250000000
919,0.031129943000
920,0.000453173850
921,0.000643663200
922,0.977806030000
923,0.999579970000
924,0.000118111970
925,0.000665755650
926,0.001830292700
927,0.000785091600
928,0.000898049330
929,0.061215890000
930,0.996443400000
931,0.000428177240
932,0.023052428000
933,0.000677404050
934,0.995173700000
935,0.956446650000
936,0.000354410000
937,0.003966674000
938,0.001311726600
939,0.963274240000
940,0.996167960000
941,0.000047053600
942,0.001133873600
943,0.005615252500
944,0.989966150000
945,0.945932600000
946,0.997582000000
947,0.000620976400
948,0.000429043200
949,0.986313800000
950,0.954200300000
951,0.000490255300
952,0.002120650100
953,0.998111700000
954,0.002678484200
955,0.996499360000
956,0.997467100000
957,0.958402200000
958,0.999230400000
959,0.000343640540
960,0.904406900000
961,0.000245935340
962,0.998387100000
963,0.994540800000
964,0.005025489700
965,0.001810404100
966,0.995448230000
967,0.000690437500
968,0.959078500000
969,0.989531200000
970,0.998027200000
971,0.990358230000
972,0.987302240000
973,0.000270830380
974,0.998586800000
975,0.001262034800
976,0.000726597970
977,0.002332693200
978,0.001961338600
979,0.956713560000
980,0.969165700000
981,0.993802100000
982,0.977589700000
983,0.993012130000
984,0.977717460000
985,0.000886283200
986,0.005546136800
987,0.004534510000
988,0.000493742640
989,0.923343240000
990,0.001028411200
991,0.000837495260
992,0.963472840000
993,0.853514300000
994,0.000326023060
995,0.998883300000
996,0.005113862500
997,0.986745700000
998,0.993318140000
999,0.006263547600
1000,0.991318200000
1001,0.001051092000
1002,0.997970640000
1003,0.995004800000
1004,0.997631900000
1005,0.000264061560
1006,0.997956800000
1007,0.999780060000
1008,0.002300014000
1009,0.994429100000
1010,0.971608460000
1011,0.000859464300
1012,0.998825550000
1013,0.000566533000
1014,0.996316250000
1015,0.000262186570
1016,0.880262100000
1017,0.000514219400
1018,0.988216800000
1019,0.995362800000
1020,0.000317030600
1021,0.001266522800
1022,0.002215022500
1023,0.000197654120
1024,0.000477587950
1025,0.000846396700
1026,0.001510894900
1027,0.000109932110
1028,0.000430923200
1029,0.000293443070
1030,0.000646734400
1031,0.000658826800
1032,0.997855840000
1033,0.582238200000
1034,0.986824600000
1035,0.000284581420
1036,0.988369100000
1037,0.965124400000
1038,0.968912500000
1039,0.000554388740
1040,0.998238560000
1041,0.000222312480
1042,0.933786300000
1043,0.000071455740
1044,0.944027600000
1045,0.001342363100
1046,0.001976958200
1047,0.000495879200
1048,0.997718300000
1049,0.001050654100
1050,0.000823672160
1051,0.001513447000
1052,0.997153300000
1053,0.996758200000
1054,0.987742700000
1055,0.899137850000
1056,0.978021140000
1057,0.998146300000
1058,0.974917700000
1059,0.987680700000
1060,0.000084708070
1061,0.000293638100
1062,0.001040574300
1063,0.001149043300
1064,0.000272507460
1065,0.000124615220
1066,0.987051670000
1067,0.999627650000
1068,0.997689100000
1069,0.007136498600
1070,0.995866900000
1071,0.000482105850
1072,0.957893130000
1073,0.000295680450
1074,0.997017500000
1075,0.997356060000
1076,0.000648527100
1077,0.968195400000
1078,0.000919180500
1079,0.976181600000
1080,0.996138000000
1081,0.978281000000
1082,0.992857500000
1083,0.995290600000
1084,0.000155796850
1085,0.081015326000
1086,0.998612700000
1087,0.950770700000
1088,0.000171446940
1089,0.994619970000
1090,0.001102818200
1091,0.965570150000
1092,0.022428859000
1093,0.992589200000
1094,0.995594900000
1095,0.994995060000
1096,0.872537730000
1097,0.007903645000
1098,0.231729870000
1099,0.000371276920
1100,0.993381740000
1101,0.997873660000
1102,0.000211226780
1103,0.000220622360
1104,0.002082672700
1105,0.922541740000
1106,0.969788400000
1107,0.000249492880
1108,0.998165670000
1109,0.000755581700
1110,0.000266036200
1111,0.000200384000
1112,0.000623029830
1113,0.000151021350
1114,0.999926750000
1115,0.993084970000
1116,0.984517160000
1117,0.003117968600
1118,0.000264396100
1119,0.000043719774
1120,0.002342944000
1121,0.973144400000
1122,0.999128500000
1123,0.000245610100
1124,0.000762311330
1125,0.001216969800
1126,0.000269959770
1127,0.000056881170
1128,0.001395506300
1129,0.990153000000
1130,0.943142500000
1131,0.951142200000
1132,0.002533372300
1133,0.000071550790
1134,0.000628001930
1135,0.000940998100
1136,0.997071800000
1137,0.000785430540
1138,0.000346508720
1139,0.069880000000
1140,0.000100928490
1141,0.000442570800
1142,0.000731518000
1143,0.000814191400
1144,0.964400050000
1145,0.994181600000
1146,0.999893300000
1147,0.992419900000
1148,0.000039834467
1149,0.994231100000
1150,0.022092113000
1151,0.998040700000
1152,0.000257307780
1153,0.001401455600
1154,0.998955800000
1155,0.876944540000
1156,0.000619117750
1157,0.988772100000
1158,0.998361600000
1159,0.001751609500
1160,0.002868496300
1161,0.014755057000
1162,0.001328408800
1163,0.000194315970
1164,0.001277751900
1165,0.995076660000
1166,0.995471060000
1167,0.891729950000
1168,0.005064458000
1169,0.835959140000
1170,0.996293900000
1171,0.000971711360
1172,0.999182760000
1173,0.937260150000
1174,0.997719170000
1175,0.996015370000
1176,0.001513090500
1177,0.023578102000
1178,0.002279327300
1179,0.931242200000
1180,0.993089800000
1181,0.002664178400
1182,0.991745400000
1183,0.789448600000
1184,0.980862500000
1185,0.000699288200
1186,0.988308700000
1187,0.002433830000
1188,0.995317800000
1189,0.003740525000
1190,0.022048334000
1191,0.997489200000
1192,0.000465339520
1193,0.000146759640
1194,0.001106720500
1195,0.996008200000
1196,0.012857222000
1197,0.998708000000
1198,0.000502567330
1199,0.013044613000
1200,0.999353200000
1201,0.994011500000
1202,0.000265078620
1203,0.992390630000
1204,0.000050355150
1205,0.996623040000
1206,0.000268637000
1207,0.994371650000
1208,0.007147020700
1209,0.000203548640
1210,0.998246430000
1211,0.998602750000
1212,0.001059413000
1213,0.000747476060
1214,0.990103700000
1215,0.973994140000
1216,0.998041870000
1217,0.933319100000
1218,0.002964516900
1219,0.991042300000
1220,0.000191231560
1221,0.000310953330
1222,0.994967040000
1223,0.997963550000
1224,0.958700800000
1225,0.000454578700
1226,0.000171242700
1227,0.995305800000
1228,0.000176964530
1229,0.000427526680
1230,0.001781216700
1231,0.011606652000
1232,0.978168670000
1233,0.000089298570
1234,0.000148095950
1235,0.990913450000
1236,0.994212600000
1237,0.980499600000
1238,0.990371470000
1239,0.000159383100
1240,0.004142259000
1241,0.997662300000
1242,0.998525100000
1243,0.000442773570
1244,0.000089752400
1245,0.989955250000
1246,0.000204628040
1247,0.000426821400
1248,0.996239240000
1249,0.000812558200
1250,0.976548730000
1251,0.000638100440
1252,0.000451429800
1253,0.959203900000
1254,0.000743050770
1255,0.000949443260
1256,0.000237025000
1257,0.998082340000
1258,0.001038056800
1259,0.000893925500
1260,0.000192311650
1261,0.992918000000
1262,0.000888945940
1263,0.017740887000
1264,0.000093542120
1265,0.000662652300
1266,0.000382621700
1267,0.399232950000
1268,0.000093291350
1269,0.992755650000
1270,0.000364597500
1271,0.988282000000
1272,0.984943450000
1273,0.998838540000
1274,0.002404935400
1275,0.999171560000
1276,0.942321300000
1277,0.001216994200
1278,0.002304450800
1279,0.999440670000
1280,0.999515100000
1281,0.000124308080
1282,0.001004379900
1283,0.984133700000
1284,0.974927500000
1285,0.000323146120
1286,0.993874430000
1287,0.000858748000
1288,0.000861221000
1289,0.999709000000
1290,0.990325500000
1291,0.000075742224
1292,0.018937832000
1293,0.000187937320
1294,0.974471150000
1295,0.000239816950
1296,0.001046167500
1297,0.001936911300
1298,0.033757740000
1299,0.003257730000
1300,0.000883830770
1301,0.990968350000
1302,0.001671878500
1303,0.000270531020
1304,0.871822900000
1305,0.998781740000
1306,0.991069900000
1307,0.003262567300
1308,0.991878800000
1309,0.010142028000
1310,0.001213819000
1311,0.004915754000
1312,0.996423360000
1313,0.001027041500
1314,0.993186950000
1315,0.952566560000
1316,0.000198546780
1317,0.981073900000
1318,0.999564350000
1319,0.980860700000
1320,0.002988307700
1321,0.000191505070
1322,0.000149034620
1323,0.000594775800
1324,0.000431963680
1325,0.012130817000
1326,0.001765355100
1327,0.986215600000
1328,0.927448330000
1329,0.985798660000
1330,0.000415130930
1331,0.000221200740
1332,0.998162200000
1333,0.990565100000
1334,0.977677170000
1335,0.002003421800
1336,0.000127853260
1337,0.000131086420
1338,0.001642477100
1339,0.000997653200
1340,0.915664300000
1341,0.001340114200
1342,0.996866350000
1343,0.979564300000
1344,0.001564584800
1345,0.001380007800
1346,0.002144547900
1347,0.000367043130
1348,0.000974436500
1349,0.005230081700
1350,0.997541960000
1351,0.961021500000
1352,0.001222557200
1353,0.997965500000
1354,0.003792970700
1355,0.000244419400
1356,0.965301600000
1357,0.001489208900
1358,0.997271240000
1359,0.002429956600
1360,0.996872700000
1361,0.000659545500
1362,0.019513361000
1363,0.003698877300
1364,0.000257707720
1365,0.014906792000
1366,0.922620200000
1367,0.439726900000
1368,0.000540465230
1369,0.980113450000
1370,0.000267097500
1371,0.000357927520
1372,0.993151600000
1373,0.991977900000
1374,0.000360437960
1375,0.001320696700
1376,0.996566360000
1377,0.988774960000
1378,0.994114500000
1379,0.000229985770
1380,0.001533073300
1381,0.999820350000
1382,0.991666560000
1383,0.000306191130
1384,0.900018750000
1385,0.948213340000
1386,0.998845460000
1387,0.930114030000
1388,0.000604681150
1389,0.957852400000
1390,0.001003637100
1391,0.001612297400
1392,0.002136627700
1393,0.994897660000
1394,0.000793824500
1395,0.996349750000
1396,0.001243971500
1397,0.000357536900
1398,0.000421317560
1399,0.981826100000
1400,0.996958800000
1401,0.996305900000
1402,0.995546460000
1403,0.000090213780
1404,0.000250832350
1405,0.989432000000
1406,0.000373941760
1407,0.000813444550
1408,0.000357517620
1409,0.988752400000
1410,0.000631001370
1411,0.999467800000
1412,0.006705832000
1413,0.837268230000
1414,0.983800600000
1415,0.000306717300
1416,0.002276886700
1417,0.000803959100
1418,0.001277340000
1419,0.035593050000
1420,0.987321600000
1421,0.933965440000
1422,0.001141477600
1423,0.213900980000
1424,0.998891950000
1425,0.000073405325
1426,0.000275130100
1427,0.998381200000
1428,0.950633650000
1429,0.980493000000
1430,0.995590700000
1431,0.988372560000
1432,0.984964430000
1433,0.992322500000
1434,0.995824100000
1435,0.998641670000
1436,0.996775450000
1437,0.999238200000
1438,0.000223741470
1439,0.000366801950
1440,0.000249263200
1441,0.000346589830
1442,0.990325000000
1443,0.971129200000
1444,0.964402800000
1445,0.994843360000
1446,0.000284530980
1447,0.011590089000
1448,0.009600426000
1449,0.992302540000
1450,0.017028125000
1451,0.003380020600
1452,0.962627600000
1453,0.000074757850
1454,0.000272204950
1455,0.000857203270
1456,0.000626027100
1457,0.997167170000
1458,0.952965200000
1459,0.001704121100
1460,0.898176100000
1461,0.000735562000
1462,0.000045619545
1463,0.000316342200
1464,0.001013294400
1465,0.019374423000
1466,0.000295354750
1467,0.004633836000
1468,0.976695100000
1469,0.994021300000
1470,0.997257230000
1471,0.988586500000
1472,0.000046298830
1473,0.000361862650
1474,0.005447311000
1475,0.000165942260
1476,0.985926330000
1477,0.964199540000
1478,0.000043791504
1479,0.880253800000
1480,0.000897642050
1481,0.983569860000
1482,0.866235140000
1483,0.992295700000
1484,0.000828519930
1485,0.000490234350
1486,0.967403400000
1487,0.000943721740
1488,0.001117031700
1489,0.000244539700
1490,0.941106600000
1491,0.000724447300
1492,0.000129945940
1493,0.998451400000
1494,0.000451742800
1495,0.998082800000
1496,0.993945500000
1497,0.994563200000
1498,0.998699700000
1499,0.000280710750
